Timestamp,Number of Worms (non-counted),Phosphorous01,Phosphorous02,Nitrogen01,Nitrogen02,Potassium01,Potassium02,Light Intensity,Temp01,Hum01,Heat01,SoilM01,SoilM02,Grams of Compost Harvested,Buzzer (NIL),,
"7 Apr 2024, 11.52 AM",14,59,46,64,,,,NaN,28.1,93,42,1,1,,Off,,
"7 Apr 2024, 11.53 AM",14,59,50,64,,,,NaN,28.1,95,42,1,1,,Off,,
"7 Apr 2024, 11.54 AM",14,59,46,64,,,,NaN,28.1,95,42,1,1,,Off,,
"7 Apr 2024, 11.55 AM",14,55,45,64,,,,NaN,28.1,95,42,1,1,,Off,,
"7 Apr 2024, 11.56 AM",14,59,48,64,,,,NaN,28.1,96,42,1,1,,Off,,
"7 Apr 2024, 11.57 AM",14,54,46,64,,,,NaN,28.1,94,42,1,1,,Off,,
"7 Apr 2024, 11.58 AM",14,58,46,64,,,,NaN,28.1,98,42,1,1,,Off,,
"7 Apr 2024, 11.59 AM",14,51,49,64,,,,NaN,28.1,94,42,1,1,,Off,,
"7 Apr 2024, 12.00 PM",14,56,46,64,,,,NaN,28.1,99,42,1,1,,Off,,
"7 Apr 2024, 12.01 PM",14,57,50,64,,,,NaN,28.1,98,42,1,1,,Off,,
"7 Apr 2024, 12.02 PM",14,55,48,64,,,,NaN,28.1,99,42,1,1,,Off,,
"7 Apr 2024, 12.03 PM",14,57,49,64,,,,NaN,28.1,93,42,1,1,,Off,,
"7 Apr 2024, 12.04 PM",14,55,49,64,,,,NaN,30.1,96,42,1,1,,Off,,
"7 Apr 2024, 12.05 PM",14,52,46,64,,,,NaN,30.1,98,42,1,1,,Off,,
"7 Apr 2024, 12.06 PM",14,60,48,64,,,,NaN,30.1,96,42,1,1,,Off,,
"7 Apr 2024, 12.07 PM",14,60,50,64,,,,NaN,30.1,99,42,1,1,,Off,,
"7 Apr 2024, 12.08 PM",14,52,45,64,,,,NaN,30.1,97,42,1,1,,Off,,
"7 Apr 2024, 12.09 PM",14,57,50,64,,,,NaN,30.1,95,42,1,1,,Off,,
"7 Apr 2024, 12.10 PM",14,51,48,64,,,,NaN,30.1,94,42,1,1,,Off,,
"7 Apr 2024, 12.11 PM",14,54,50,64,,,,NaN,30.1,93,42,1,1,,Off,,
"7 Apr 2024, 12.12 PM",14,58,47,64,,,,NaN,30.1,96,42,1,1,,Off,,
"7 Apr 2024, 12.13 PM",14,52,46,64,,,,NaN,30.1,99,42,1,1,,Off,,
"7 Apr 2024, 12.14 PM",14,53,46,64,,,,NaN,30.1,96,42,1,1,,Off,,
"7 Apr 2024, 12.15 PM",14,52,49,64,,,,NaN,30.1,93,42,1,1,,Off,,
"7 Apr 2024, 12.16 PM",14,53,46,64,,,,NaN,30.1,97,42,1,1,,Off,,
"7 Apr 2024, 12.17 PM",14,51,50,64,,,,NaN,30.1,97,42,1,1,,Off,,
"7 Apr 2024, 12.18 PM",14,52,47,64,,,,NaN,30.1,95,42,1,1,,Off,,
"7 Apr 2024, 12.19 PM",14,51,48,64,,,,NaN,30.1,94,42,1,1,,Off,,
"7 Apr 2024, 12.20 PM",14,52,49,64,,,,NaN,30.1,97,42,1,1,,Off,,
"7 Apr 2024, 12.21 PM",14,51,47,64,,,,NaN,30.1,96,42,1,1,,Off,,
"7 Apr 2024, 12.22 PM",14,55,49,64,,,,NaN,30.1,97,42,1,1,,Off,,
"7 Apr 2024, 12.23 PM",14,56,48,64,,,,NaN,30.1,97,42,1,1,,Off,,
"7 Apr 2024, 12.24 PM",14,58,47,64,,,,NaN,30.1,96,42,1,1,,Off,,
"7 Apr 2024, 12.25 PM",14,54,49,64,,,,NaN,30.1,93,42,1,1,,Off,,
"7 Apr 2024, 12.26 PM",14,57,45,64,,,,NaN,30.1,96,42,1,1,,Off,,
"7 Apr 2024, 12.27 PM",14,52,50,64,,,,NaN,30.1,99,42,1,1,,Off,,
"7 Apr 2024, 12.28 PM",14,54,48,64,,,,NaN,30.1,97,42,1,1,,Off,,
"7 Apr 2024, 12.29 PM",14,54,47,64,,,,NaN,34.6,96,42,1,1,,Off,,
"7 Apr 2024, 12.30 PM",14,56,45,64,,,,NaN,34.6,93,42,1,1,,Off,,
"7 Apr 2024, 12.31 PM",14,57,47,64,,,,NaN,34.6,93,42,1,1,,Off,,
"7 Apr 2024, 12.32 PM",14,55,46,64,,,,NaN,34.6,98,42,1,1,,Off,,
"7 Apr 2024, 12.33 PM",14,56,47,64,,,,NaN,34.6,98,42,1,1,,Off,,
"7 Apr 2024, 12.34 PM",14,52,47,64,,,,NaN,34.6,93,42,1,1,,Off,,
"7 Apr 2024, 12.35 PM",14,52,46,64,,,,NaN,34.6,96,42,1,1,,Off,,
"7 Apr 2024, 12.36 PM",14,60,49,64,,,,NaN,34.6,96,42,1,1,,Off,,
"7 Apr 2024, 12.37 PM",14,55,50,64,,,,NaN,34.6,93,42,1,1,,Off,,
"7 Apr 2024, 12.38 PM",14,51,47,64,,,,NaN,34.6,98,42,1,1,,Off,,
"7 Apr 2024, 12.39 PM",14,59,46,64,,,,NaN,34.6,95,42,1,1,,Off,,
"7 Apr 2024, 12.40 PM",14,59,49,64,,,,NaN,34.6,95,42,1,1,,Off,,
"7 Apr 2024, 12.41 PM",14,58,45,64,,,,NaN,34.6,98,42,1,1,,Off,,
"7 Apr 2024, 12.42 PM",14,60,47,64,,,,NaN,34.6,98,42,1,1,,Off,,
"7 Apr 2024, 12.43 PM",14,57,46,64,,,,NaN,34.6,98,42,1,1,,Off,,
"7 Apr 2024, 12.44 PM",14,56,50,64,,,,NaN,34.6,96,42,1,1,,Off,,
"7 Apr 2024, 12.45 PM",14,58,45,64,,,,NaN,34.6,96,42,1,1,,Off,,
"7 Apr 2024, 12.46 PM",14,58,45,64,,,,NaN,34.6,97,42,1,1,,Off,,
"7 Apr 2024, 12.47 PM",14,51,48,64,,,,NaN,34.6,95,42,1,1,,Off,,
"7 Apr 2024, 12.48 PM",14,58,50,64,,,,NaN,34.6,98,42,1,1,,Off,,
"7 Apr 2024, 12.49 PM",14,54,48,64,,,,NaN,34.6,97,42,1,1,,Off,,
"7 Apr 2024, 12.50 PM",14,52,45,64,,,,NaN,34.6,93,42,1,1,,Off,,
"7 Apr 2024, 12.51 PM",14,59,48,64,,,,NaN,34.6,97,42,1,1,,Off,,
"7 Apr 2024, 12.52 PM",14,59,50,64,,,,NaN,34.6,97,42,1,1,,Off,,
"7 Apr 2024, 12.53 PM",14,58,45,64,,,,NaN,34.6,96,42,1,1,,Off,,
"7 Apr 2024, 12.54 PM",14,58,46,64,,,,NaN,34.6,99,42,1,1,,Off,,
"7 Apr 2024, 12.55 PM",14,54,45,64,,,,NaN,34.6,97,42,1,1,,Off,,
"7 Apr 2024, 12.56 PM",14,59,46,64,,,,NaN,34.6,96,42,1,1,,Off,,
"7 Apr 2024, 12.57 PM",14,51,45,64,,,,NaN,34.6,99,42,1,1,,Off,,
"7 Apr 2024, 12.58 PM",14,54,47,64,,,,NaN,34.6,97,42,1,1,,Off,,
"7 Apr 2024, 12.59 PM",14,57,49,64,,,,NaN,34.6,94,42,1,1,,Off,,
"7 Apr 2024, 1.00 PM",14,56,48,64,,,,NaN,34.6,94,42,1,1,,Off,,
"7 Apr 2024, 1.01 PM",14,58,45,64,,,,NaN,32.1,95,42,1,1,,Off,,
"7 Apr 2024, 1.02 PM",14,58,47,64,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 1.03 PM",14,60,49,64,,,,NaN,32.1,98,42,1,1,,Off,,
"7 Apr 2024, 1.04 PM",14,54,50,64,,,,NaN,32.1,94,42,1,1,,Off,,
"7 Apr 2024, 1.05 PM",14,56,49,64,,,,NaN,32.1,93,42,1,1,,Off,,
"7 Apr 2024, 1.06 PM",14,51,45,64,,,,NaN,32.1,98,42,1,1,,Off,,
"7 Apr 2024, 1.07 PM",14,58,46,64,,,,NaN,32.1,93,42,1,1,,Off,,
"7 Apr 2024, 1.08 PM",14,59,46,64,,,,NaN,32.1,94,42,1,1,,Off,,
"7 Apr 2024, 1.09 PM",14,59,48,64,,,,NaN,32.1,96,42,1,1,,Off,,
"7 Apr 2024, 1.10 PM",14,52,50,64,,,,NaN,32.1,98,42,1,1,,Off,,
"7 Apr 2024, 1.11 PM",14,56,45,64,,,,NaN,32.1,98,42,1,1,,Off,,
"7 Apr 2024, 1.12 PM",14,58,48,64,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 1.13 PM",14,60,47,68,,,,NaN,32.1,99,42,1,1,,Off,,
"7 Apr 2024, 1.14 PM",14,54,45,68,,,,NaN,32.1,94,42,1,1,,Off,,
"7 Apr 2024, 1.15 PM",14,52,48,68,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 1.16 PM",14,54,46,68,,,,NaN,32.1,99,42,1,1,,Off,,
"7 Apr 2024, 1.17 PM",14,55,47,68,,,,NaN,32.1,96,42,1,1,,Off,,
"7 Apr 2024, 1.18 PM",14,57,48,68,,,,NaN,32.1,99,42,1,1,,Off,,
"7 Apr 2024, 1.19 PM",14,51,48,68,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 1.20 PM",14,53,49,68,,,,NaN,32.1,94,42,1,1,,Off,,
"7 Apr 2024, 1.21 PM",14,53,49,68,,,,NaN,32.1,98,42,1,1,,Off,,
"7 Apr 2024, 1.22 PM",14,52,48,68,,,,NaN,32.1,95,42,1,1,,Off,,
"7 Apr 2024, 1.23 PM",14,51,45,68,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 1.24 PM",14,59,49,68,,,,NaN,32.1,96,42,1,1,,Off,,
"7 Apr 2024, 1.25 PM",14,52,52,68,,,,NaN,32.1,99,42,1,1,,Off,,
"7 Apr 2024, 1.26 PM",14,53,60,68,,,,NaN,32.1,94,42,1,1,,Off,,
"7 Apr 2024, 1.27 PM",14,51,55,68,,,,NaN,32.1,95,42,1,1,,Off,,
"7 Apr 2024, 1.28 PM",14,56,51,68,,,,NaN,31.7,99,42,1,1,,Off,,
"7 Apr 2024, 1.29 PM",14,57,54,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.30 PM",14,57,55,68,,,,NaN,31.7,97,42,1,1,,Off,,
"7 Apr 2024, 1.31 PM",14,55,57,68,,,,NaN,31.7,97,42,1,1,,Off,,
"7 Apr 2024, 1.32 PM",14,55,59,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.33 PM",14,55,56,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.34 PM",14,58,57,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.35 PM",14,55,51,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.36 PM",14,54,60,68,,,,NaN,31.7,94,42,1,1,,Off,,
"7 Apr 2024, 1.37 PM",14,55,57,68,,,,NaN,31.7,96,42,1,1,,Off,,
"7 Apr 2024, 1.38 PM",14,52,56,68,,,,NaN,31.7,93,42,1,1,,Off,,
"7 Apr 2024, 1.39 PM",14,52,53,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.40 PM",14,55,58,68,,,,NaN,31.7,95,42,1,1,,Off,,
"7 Apr 2024, 1.41 PM",14,58,59,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.42 PM",14,57,59,68,,,,NaN,31.7,95,42,1,1,,Off,,
"7 Apr 2024, 1.43 PM",14,54,60,68,,,,NaN,31.7,99,42,1,1,,Off,,
"7 Apr 2024, 1.44 PM",14,51,57,68,,,,NaN,31.7,93,42,1,1,,Off,,
"7 Apr 2024, 1.45 PM",14,55,59,68,,,,NaN,31.7,93,42,1,1,,Off,,
"7 Apr 2024, 1.46 PM",14,58,60,68,,,,NaN,31.7,96,42,1,1,,Off,,
"7 Apr 2024, 1.47 PM",14,56,55,68,,,,NaN,31.7,93,42,1,1,,Off,,
"7 Apr 2024, 1.48 PM",14,54,51,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.49 PM",14,60,55,68,,,,NaN,31.7,94,42,1,1,,Off,,
"7 Apr 2024, 1.50 PM",14,53,56,68,,,,NaN,31.7,93,42,1,1,,Off,,
"7 Apr 2024, 1.51 PM",14,55,53,68,,,,NaN,31.7,99,42,1,1,,Off,,
"7 Apr 2024, 1.52 PM",14,60,58,68,,,,NaN,31.7,97,42,1,1,,Off,,
"7 Apr 2024, 1.53 PM",14,56,55,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 1.54 PM",14,59,56,68,,,,NaN,31.7,94,42,1,1,,Off,,
"7 Apr 2024, 1.55 PM",14,56,56,68,,,,NaN,31.7,94,42,1,1,,Off,,
"7 Apr 2024, 1.56 PM",14,53,57,68,,,,NaN,31.7,97,42,1,1,,Off,,
"7 Apr 2024, 1.57 PM",14,54,54,68,,,,NaN,31.7,96,42,1,1,,Off,,
"7 Apr 2024, 1.58 PM",14,59,55,68,,,,NaN,31.7,99,42,1,1,,Off,,
"7 Apr 2024, 1.59 PM",14,55,55,68,,,,NaN,31.7,98,42,1,1,,Off,,
"7 Apr 2024, 2.00 PM",14,56,53,68,,,,NaN,31.7,97,42,1,1,,Off,,
"7 Apr 2024, 2.01 PM",14,52,53,68,,,,NaN,31.7,97,1,1,1,,Off,,
"7 Apr 2024, 2.02 PM",14,53,52,68,,,,NaN,31.7,94,1,1,1,,Off,,
"7 Apr 2024, 2.03 PM",14,55,59,68,,,,NaN,31.7,95,1,1,1,,Off,,
"7 Apr 2024, 2.04 PM",14,56,56,68,,,,NaN,31.7,93,1,1,1,,Off,,
"7 Apr 2024, 2.05 PM",14,57,58,68,,,,NaN,31.7,98,1,1,1,,Off,,
"7 Apr 2024, 2.06 PM",14,54,60,68,,,,NaN,32.1,93,1,1,1,,Off,,
"7 Apr 2024, 2.07 PM",14,52,53,68,,,,NaN,32.1,97,1,1,1,,Off,,
"7 Apr 2024, 2.08 PM",14,53,59,68,,,,NaN,32.1,96,1,1,1,,Off,,
"7 Apr 2024, 2.09 PM",14,52,54,68,,,,NaN,32.1,99,1,1,1,,Off,,
"7 Apr 2024, 2.10 PM",14,59,60,68,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 2.11 PM",14,55,56,68,,,,NaN,32.1,98,42,1,1,,Off,,
"7 Apr 2024, 2.12 PM",14,59,58,68,,,,NaN,32.1,94,42,1,1,,Off,,
"7 Apr 2024, 2.13 PM",14,60,59,68,,,,NaN,32.1,93,42,1,1,,Off,,
"7 Apr 2024, 2.14 PM",14,58,52,68,,,,NaN,32.1,93,42,1,1,,Off,,
"7 Apr 2024, 2.15 PM",14,55,54,68,,,,NaN,32.1,99,42,1,1,,Off,,
"7 Apr 2024, 2.16 PM",14,55,55,68,,,,NaN,32.1,93,42,1,1,,Off,,
"7 Apr 2024, 2.17 PM",14,57,58,68,,,,NaN,32.1,99,42,1,1,,Off,,
"7 Apr 2024, 2.18 PM",14,54,54,68,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 2.19 PM",14,59,59,68,,,,NaN,32.1,97,42,1,1,,Off,,
"7 Apr 2024, 2.20 PM",14,53,52,68,,,,NaN,32.1,99,42,1,1,,Off,,
"7 Apr 2024, 2.21 PM",14,54,60,68,,,,NaN,32.1,97,45,1,1,,Off,,
"7 Apr 2024, 2.22 PM",14,52,60,68,,,,NaN,32.1,93,35,1,1,,Off,,
"7 Apr 2024, 2.23 PM",14,56,60,68,,,,NaN,32.1,95,44,1,1,,Off,,
"7 Apr 2024, 2.24 PM",14,58,58,68,,,,NaN,32.1,93,43,1,1,,Off,,
"7 Apr 2024, 2.25 PM",14,55,53,68,,,,NaN,32.1,99,23,,,,Off,,
"7 Apr 2024, 2.26 PM",14,52,51,68,,,,NaN,32.1,96,48,,,,Off,,
"7 Apr 2024, 2.27 PM",14,57,52,68,,,,NaN,32.1,97,44,,,,Off,,
"7 Apr 2024, 2.28 PM",14,55,57,68,,,,NaN,32.1,94,43,,,,Off,,
"7 Apr 2024, 2.29 PM",14,52,55,68,,,,NaN,32.1,94,43,,,,Off,,
"7 Apr 2024, 2.30 PM",14,57,52,68,,,,NaN,32.1,95,43,,,,Off,,
"7 Apr 2024, 2.31 PM",14,60,51,68,,,,NaN,32.1,94,49,,,,Off,,
"7 Apr 2024, 2.32 PM",14,56,57,68,,,,NaN,32.1,98,48,,,,Off,,
"7 Apr 2024, 2.33 PM",14,54,53,68,,,,NaN,32.1,94,43,,,,Off,,
"7 Apr 2024, 2.34 PM",14,53,57,68,,,,NaN,32.1,95,43,,,,Off,,
"7 Apr 2024, 2.35 PM",14,54,60,68,,,,NaN,32.1,96,48,,,,Off,,
"7 Apr 2024, 2.36 PM",14,52,59,68,,,,NaN,32.1,98,48,,,,Off,,
"7 Apr 2024, 2.37 PM",14,59,54,68,,,,NaN,32.1,95,48,,,,Off,,
"7 Apr 2024, 2.38 PM",14,54,54,68,,,,NaN,32.1,95,49,1,1,,Off,,
"7 Apr 2024, 2.39 PM",14,58,51,68,,,,NaN,33.3,98,48,1,1,,Off,,
"7 Apr 2024, 2.40 PM",14,57,57,68,,,,NaN,33.3,93,43,1,1,,Off,,
"7 Apr 2024, 2.41 PM",14,56,53,68,,,,NaN,33.3,99,43,1,1,,Off,,
"7 Apr 2024, 2.42 PM",14,52,59,68,,,,NaN,33.3,97,43,1,1,,Off,,
"7 Apr 2024, 2.43 PM",14,52,54,68,,,,NaN,33.3,99,43,1,1,,Off,,
"7 Apr 2024, 2.44 PM",14,58,54,68,,,,NaN,33.3,96,49,1,1,,Off,,
"7 Apr 2024, 2.45 PM",14,60,55,68,,,,NaN,33.3,99,43,1,1,,Off,,
"7 Apr 2024, 2.46 PM",14,57,54,68,,,,NaN,33.3,94,43,1,1,,Off,,
"7 Apr 2024, 2.47 PM",14,56,53,68,,,,NaN,33.3,93,43,1,1,,Off,,
"7 Apr 2024, 2.48 PM",14,54,58,68,,,,NaN,33.3,96,43,1,1,,Off,,
"7 Apr 2024, 2.49 PM",14,56,52,68,,,,NaN,33.3,96,43,1,1,,Off,,
"7 Apr 2024, 2.50 PM",14,54,60,69,,,,NaN,33.3,98,43,1,1,,Off,,
"7 Apr 2024, 2.51 PM",14,58,52,69,,,,NaN,33.3,93,43,1,1,,Off,,
"7 Apr 2024, 2.52 PM",14,57,54,69,,,,NaN,33.3,94,43,1,1,,Off,,
"7 Apr 2024, 2.53 PM",14,57,53,69,,,,NaN,33.3,93,43,1,1,,Off,,
"7 Apr 2024, 2.54 PM",14,60,59,69,,,,NaN,33.3,97,43,,,,Off,,
"7 Apr 2024, 2.55 PM",14,57,57,69,,,,NaN,33.3,96,43,,,,Off,,
"7 Apr 2024, 2.56 PM",14,54,55,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 2.57 PM",14,54,59,69,,,,NaN,33.3,96,43,,,,Off,,
"7 Apr 2024, 2.58 PM",14,53,54,69,,,,NaN,33.3,94,43,,,,Off,,
"7 Apr 2024, 2.59 PM",14,55,55,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.00 PM",14,58,53,69,,,,NaN,33.3,96,43,,,,Off,,
"7 Apr 2024, 3.01 PM",14,56,56,69,,,,NaN,33.3,96,43,,,,Off,,
"7 Apr 2024, 3.02 PM",14,52,52,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.03 PM",14,58,58,69,,,,NaN,33.3,94,43,,,,Off,,
"7 Apr 2024, 3.04 PM",14,58,54,69,,,,NaN,33.3,94,43,,,,Off,,
"7 Apr 2024, 3.05 PM",14,66,58,69,,,,NaN,33.3,97,43,,,,Off,,
"7 Apr 2024, 3.06 PM",14,64,55,69,,,,NaN,33.3,97,43,,,,Off,,
"7 Apr 2024, 3.07 PM",14,66,60,69,,,,NaN,33.3,94,43,,,,Off,,
"7 Apr 2024, 3.08 PM",14,68,54,69,,,,NaN,33.3,94,43,,,,Off,,
"7 Apr 2024, 3.09 PM",14,68,54,69,,,,NaN,33.3,98,43,,,,Off,,
"7 Apr 2024, 3.10 PM",14,67,51,69,,,,NaN,33.3,96,43,,,,Off,,
"7 Apr 2024, 3.11 PM",14,65,60,69,,,,NaN,33.3,97,43,,,,Off,,
"7 Apr 2024, 3.12 PM",14,65,54,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.13 PM",14,65,51,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.14 PM",14,65,52,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.15 PM",14,69,59,69,,,,NaN,33.3,99,43,,,,Off,,
"7 Apr 2024, 3.16 PM",14,65,59,69,,,,NaN,33.3,98,43,,,,Off,,
"7 Apr 2024, 3.17 PM",14,66,57,69,,,,NaN,33.3,99,43,,,,Off,,
"7 Apr 2024, 3.18 PM",14,70,57,69,,,,NaN,33.3,99,43,,,,Off,,
"7 Apr 2024, 3.19 PM",14,70,60,69,,,,NaN,33.3,98,43,,,,Off,,
"7 Apr 2024, 3.20 PM",14,70,60,69,,,,NaN,33.3,98,43,,,,Off,,
"7 Apr 2024, 3.21 PM",14,66,57,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.22 PM",14,65,57,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.23 PM",14,66,59,69,,,,NaN,33.3,99,43,,,,Off,,
"7 Apr 2024, 3.24 PM",14,66,53,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.25 PM",14,70,59,69,,,,NaN,33.3,95,43,,,,Off,,
"7 Apr 2024, 3.26 PM",14,69,58,69,,,,NaN,33.3,96,43,,,,Off,,
"7 Apr 2024, 3.27 PM",14,65,51,69,,,,NaN,33.3,98,43,,,,Off,,
"7 Apr 2024, 3.28 PM",14,69,55,69,,,,NaN,33.3,96,43,,,,Off,,
"7 Apr 2024, 3.29 PM",14,69,60,69,,,,NaN,31.9,96,43,,,,Off,,
"7 Apr 2024, 3.30 PM",14,67,58,69,,,,NaN,31.9,97,43,,,,Off,,
"7 Apr 2024, 3.31 PM",14,65,55,69,,,,NaN,31.9,99,43,,,,Off,,
"7 Apr 2024, 3.32 PM",14,68,51,69,,,,NaN,31.9,98,43,1,1,,Off,,
"7 Apr 2024, 3.33 PM",14,69,54,69,,,,NaN,31.9,94,43,1,1,,Off,,
"7 Apr 2024, 3.34 PM",14,69,58,69,,,,NaN,31.9,93,51,1,1,,Off,,
"7 Apr 2024, 3.35 PM",14,66,60,69,,,,NaN,31.9,93,50,1,1,,Off,,
"7 Apr 2024, 3.36 PM",14,69,60,69,,,,NaN,31.9,98,49,1,1,,Off,,
"7 Apr 2024, 3.37 PM",14,66,60,69,,,,NaN,31.9,99,50,1,1,,Off,,
"7 Apr 2024, 3.38 PM",14,66,51,69,,,,NaN,31.9,96,51,1,1,,Off,,
"7 Apr 2024, 3.39 PM",14,68,59,69,,,,NaN,31.9,97,49,1,1,,Off,,
"7 Apr 2024, 3.40 PM",14,70,59,69,,,,NaN,31.9,95,51,1,1,,Off,,
"7 Apr 2024, 3.41 PM",14,64,58,69,,,,NaN,31.9,99,50,1,1,,Off,,
"7 Apr 2024, 3.42 PM",14,68,55,69,,,,NaN,31.9,96,48,,,,Off,,
"7 Apr 2024, 3.43 PM",14,70,53,69,,,,NaN,31.9,94,51,,,,Off,,
"7 Apr 2024, 3.44 PM",14,66,55,69,,,,NaN,31.9,97,51,,,,Off,,
"7 Apr 2024, 3.45 PM",14,65,55,69,,,,NaN,31.9,96,51,,,,Off,,
"7 Apr 2024, 3.46 PM",14,67,51,69,,,,NaN,31.9,97,49,,,,Off,,
"7 Apr 2024, 3.47 PM",14,67,57,69,,,,NaN,31.9,99,50,,,,Off,,
"7 Apr 2024, 3.48 PM",14,64,57,69,,,,NaN,31.9,94,48,,,,Off,,
"7 Apr 2024, 3.49 PM",14,66,55,69,,,,NaN,31.9,96,48,,,,Off,,
"7 Apr 2024, 3.50 PM",14,66,56,69,,,,NaN,31.9,97,49,,,,Off,,
"7 Apr 2024, 3.51 PM",14,67,57,69,,,,NaN,31.9,95,50,,,,Off,,
"7 Apr 2024, 3.52 PM",14,68,57,69,,,,NaN,31.9,98,50,,,,Off,,
"7 Apr 2024, 3.53 PM",14,67,60,69,,,,NaN,31.9,96,51,,,,Off,,
"7 Apr 2024, 3.54 PM",14,67,52,69,,,,NaN,31.9,98,49,,,,Off,,
"7 Apr 2024, 3.55 PM",14,64,52,69,,,,NaN,31.9,97,50,,,,Off,,
"7 Apr 2024, 3.56 PM",14,64,57,69,,,,NaN,31.9,96,51,,,,Off,,
"7 Apr 2024, 3.57 PM",14,70,51,69,,,,NaN,31.9,98,49,,,,Off,,
"7 Apr 2024, 3.58 PM",14,64,57,69,,,,NaN,31.9,93,51,,,,Off,,
"7 Apr 2024, 3.59 PM",14,64,53,69,,,,NaN,31.9,94,49,,,,Off,,
"7 Apr 2024, 4.00 PM",14,64,57,69,,,,NaN,31.9,94,50,,,,Off,,
"7 Apr 2024, 4.01 PM",14,64,60,69,,,,NaN,31.9,94,50,,,,Off,,
"7 Apr 2024, 4.02 PM",14,70,51,69,,,,NaN,31.9,94,49,,,,Off,,
"7 Apr 2024, 4.03 PM",14,67,56,69,,,,NaN,31.9,93,48,,,,Off,,
"7 Apr 2024, 4.04 PM",14,70,59,69,,,,NaN,31.9,94,48,,,,Off,,
"7 Apr 2024, 4.05 PM",14,65,54,69,,,,NaN,31.9,97,48,,,,Off,,
"7 Apr 2024, 4.06 PM",14,69,60,69,,,,NaN,31.9,96,50,,,,Off,,
"7 Apr 2024, 4.07 PM",14,69,52,69,,,,NaN,31.9,95,50,,,,Off,,
"7 Apr 2024, 4.08 PM",14,67,51,69,,,,NaN,31.9,99,51,,,,Off,,
"7 Apr 2024, 4.09 PM",14,70,55,69,,,,NaN,31.9,93,51,,,,Off,,
"7 Apr 2024, 4.10 PM",14,70,59,68,,,,NaN,31.9,99,50,,,,Off,,
"7 Apr 2024, 4.11 PM",14,68,59,68,,,,NaN,31.9,93,48,,,,Off,,
"7 Apr 2024, 4.12 PM",14,69,60,68,,,,NaN,31.9,93,48,,,,Off,,
"7 Apr 2024, 4.13 PM",14,65,58,68,,,,NaN,31.9,96,49,,,,Off,,
"7 Apr 2024, 4.14 PM",14,65,56,68,,,,NaN,31.9,96,48,,,,Off,,
"7 Apr 2024, 4.15 PM",14,69,59,69,,,,NaN,31.9,93,49,,,,Off,,
"7 Apr 2024, 4.16 PM",14,65,51,69,,,,NaN,31.9,94,49,,,,Off,,
"7 Apr 2024, 4.17 PM",14,64,57,69,,,,NaN,31.9,94,49,,,,Off,,
"7 Apr 2024, 4.18 PM",14,65,57,68,,,,NaN,31.9,98,48,,,,Off,,
"7 Apr 2024, 4.19 PM",14,64,54,69,,,,NaN,31.9,94,51,,,,Off,,
"7 Apr 2024, 4.20 PM",14,68,51,69,,,,NaN,31.9,97,51,,,,Off,,
"7 Apr 2024, 4.21 PM",14,69,52,69,,,,NaN,31.9,95,48,,,,Off,,
"7 Apr 2024, 4.22 PM",14,69,58,69,,,,NaN,31.9,95,49,,,,Off,,
"7 Apr 2024, 4.23 PM",14,67,58,69,,,,NaN,31.9,95,51,,,,Off,,
"7 Apr 2024, 4.24 PM",14,64,56,69,,,,NaN,31.9,94,49,,,,Off,,
"7 Apr 2024, 4.25 PM",14,65,58,69,,,,NaN,31.9,97,48,,,,Off,,
"7 Apr 2024, 4.26 PM",14,68,57,69,,,,NaN,31.9,96,48,,,,Off,,
